PWDR PG3_45611.gsa Bank 1 Mn3Ga_monoclinic  Reflection List 
   h   k   l   m   d-space       TOF       wid     Fo**2     Fc**2     Icorr      Prfo     Trans      ExtP      I100 
   5   2   1   4   0.78992  17834.23  33.17888     1.995     2.124   237.783     0.169     0.091     1.117     0.204
   6   0   0   2   0.78773  17784.71  32.99353     0.290     0.294   117.576     0.169     0.091     1.114     0.015
   5   3  -5   4   0.78123  17637.87  32.44834     2.930     2.815   227.482     0.171     0.093     1.104     0.287
   6   2  -5   4   0.78066  17624.97  32.40076     0.623     0.582   226.817     0.171     0.093     1.104     0.061
   0   3   5   4   0.78041  17619.33  32.37997     2.755     2.549   226.527     0.171     0.093     1.103     0.268
   3   5  -1   4   0.78033  17617.69  32.37394     2.983     2.753   226.443     0.171     0.093     1.103     0.291
   2   5   1   4   0.78017  17613.99  32.36031     2.838     2.606   226.252     0.171     0.093     1.103     0.276
   1   2   5   4   0.77951  17599.08  32.30544     0.501     0.454   225.488     0.171     0.093     1.102     0.049
   3   5  -2   4   0.77915  17591.06  32.27595     3.773     3.394   225.077     0.171     0.093     1.101     0.365
   1   5   2   4   0.77889  17585.17  32.25430     3.887     3.482   224.775     0.171     0.093     1.101     0.376
   2   5  -3   4   0.77704  17543.30  32.10072     3.179     3.014   222.642     0.171     0.093     1.098     0.304
   1   5  -3   4   0.77694  17541.10  32.09269     3.472     3.311   222.531     0.171     0.093     1.098     0.332
   5   2  -6   4   0.77600  17519.79  32.01475     0.903     0.903   221.451     0.172     0.094     1.097     0.086
   1   2  -6   4   0.77522  17502.35  31.95105     0.549     0.580   220.571     0.172     0.094     1.096     0.052
   6   1   0   4   0.77507  17498.75  31.93792     0.191     0.204   220.389     0.172     0.094     1.096     0.018
   7   0  -3   2   0.77392  17472.87  31.84364     1.804     2.070   109.544     0.172     0.094     1.094     0.085
   6   0  -6   2   0.77353  17464.16  31.81195     0.381     0.443   109.326     0.172     0.094     1.093     0.018
   4   0   3   2   0.77287  17449.09  31.75718     1.529     1.825   108.949     0.172     0.094     1.092     0.072
   0   0   6   2   0.77239  17438.26  31.71786     0.195     0.238   108.679     0.173     0.094     1.092     0.009
   7   0  -4   2   0.77124  17412.44  31.62428     0.403     0.465   108.037     0.173     0.094     1.090     0.019
   3   0   4   2   0.76998  17383.93  31.52116     0.258     0.298   107.331     0.173     0.095     1.088     0.012
   6   3  -3   4   0.76691  17314.59  31.27148     0.097     0.118   211.257     0.174     0.095     1.084     0.009
   3   3   3   4   0.76607  17295.64  31.20354     0.176     0.208   210.334     0.174     0.095     1.083     0.016
   5   4  -2   4   0.76563  17285.62  31.16762     1.425     1.655   209.847     0.174     0.095     1.082     0.129
   3   4   2   4   0.76513  17274.44  31.12763     1.572     1.773   209.305     0.174     0.096     1.082     0.142
   5   4  -3   4   0.76377  17243.76  31.01803     0.530     0.557   207.822     0.174     0.096     1.080     0.047
   2   4   3   4   0.76313  17229.21  30.96613     0.509     0.531   207.121     0.175     0.096     1.079     0.045
   7   1  -3   4   0.76190  17201.47  30.86742     2.157     2.179   205.790     0.175     0.096     1.077     0.191
   6   1  -6   4   0.76153  17193.16  30.83789     0.081     0.081   205.393     0.175     0.096     1.076     0.007
   4   1   3   4   0.76089  17178.78  30.78686     2.048     2.087   204.707     0.175     0.096     1.076     0.180
   0   1   6   4   0.76044  17168.44  30.75022     0.514     0.532   204.214     0.175     0.096     1.075     0.045
   3   5   0   4   0.76020  17163.08  30.73125     0.068     0.070   203.960     0.175     0.096     1.075     0.006
   7   1  -4   4   0.75934  17143.80  30.66302     3.745     3.702   203.045     0.175     0.097     1.073     0.327
   6   3  -2   4   0.75878  17131.12  30.61822     0.420     0.405   202.445     0.176     0.097     1.073     0.037
   4   3   2   4   0.75818  17117.53  30.57024     0.524     0.513   201.803     0.176     0.097     1.072     0.046
   3   1   4   4   0.75814  17116.58  30.56690     3.830     3.757   201.758     0.176     0.097     1.072     0.332
   4   0  -7   2   0.75799  17113.34  30.55547     0.960     0.945   100.803     0.176     0.097     1.071     0.042
   3   0  -7   2   0.75778  17108.59  30.53874     0.860     0.850   100.691     0.176     0.097     1.071     0.037
   3   4  -5   4   0.75745  17101.00  30.51198     1.060     1.040   201.025     0.176     0.097     1.071     0.092
   2   4  -5   4   0.75730  17097.61  30.50006     0.896     0.873   200.865     0.176     0.097     1.070     0.077
   3   5  -3   4   0.75694  17089.54  30.47165     0.015     0.014   200.486     0.176     0.097     1.070     0.001
   0   5   3   4   0.75667  17083.46  30.45028     0.018     0.017   200.201     0.176     0.097     1.070     0.002
   3   3  -6   4   0.75620  17072.79  30.41275     0.011     0.010   199.701     0.176     0.097     1.069     0.001
   7   0  -2   2   0.75569  17061.33  30.37255     4.600     3.921    99.583     0.176     0.097     1.068     0.197
   5   0   2   2   0.75498  17045.22  30.31606     4.904     3.789    99.207     0.176     0.097     1.067     0.209
   6   3  -4   4   0.75447  17033.82  30.27612     0.499     0.341   197.884     0.177     0.097     1.066     0.042
   2   3   4   4   0.75353  17012.45  30.20140     0.025     0.013   196.893     0.177     0.098     1.065     0.002
   7   0  -5   2   0.74829  16894.17  29.79054     5.239     4.068    95.737     0.178     0.099     1.058     0.216
   5   4  -1   4   0.74727  16871.23  29.71139     5.065     4.024   190.437     0.178     0.099     1.056     0.415
   4   4   1   4   0.74701  16865.38  29.69124     4.712     3.762   190.173     0.178     0.099     1.056     0.385
   2   0   5   2   0.74699  16864.87  29.68948     4.641     3.706    95.075     0.178     0.099     1.056     0.190
   4   3  -6   4   0.74687  16862.26  29.68051     0.722     0.576   190.032     0.178     0.099     1.056     0.059
   4   1  -7   4   0.74669  16858.11  29.66619     3.665     2.900   189.845     0.178     0.099     1.055     0.299
   2   3  -6   4   0.74653  16854.48  29.65372     0.049     0.038   189.682     0.178     0.099     1.055     0.004
   3   1  -7   4   0.74649  16853.57  29.65058     4.200     3.270   189.641     0.178     0.099     1.055     0.343
   7   1  -2   4   0.74449  16808.38  29.49545     0.390     0.241   187.615     0.179     0.099     1.052     0.031
   5   1   2   4   0.74381  16792.98  29.44271     0.482     0.304   186.928     0.179     0.100     1.051     0.039
   5   4  -4   4   0.74213  16755.25  29.31391     5.317     4.088   185.254     0.180     0.100     1.049     0.424
   1   4   4   4   0.74146  16739.99  29.26193     4.907     3.952   184.580     0.180     0.100     1.048     0.390
   6   2   0   4   0.74045  16717.12  29.18420     0.334     0.281   183.574     0.180     0.100     1.047     0.026
   5   0  -7   2   0.73942  16693.87  29.10533     4.464     4.140    91.277     0.180     0.100     1.045     0.175
   4   4  -5   4   0.73885  16681.15  29.06228     3.991     3.843   181.999     0.180     0.100     1.044     0.312
   2   0  -7   2   0.73883  16680.66  29.06061     3.929     3.786    90.989     0.180     0.100     1.044     0.154
   1   4  -5   4   0.73844  16671.73  29.03043     4.222     4.095   181.588     0.180     0.101     1.044     0.330
   7   1  -5   4   0.73740  16648.47  28.95190     0.153     0.153   180.577     0.181     0.101     1.042     0.012
   2   1   5   4   0.73616  16620.43  28.85747     0.119     0.136   179.363     0.181     0.101     1.041     0.009
   6   3  -1   4   0.73194  16525.06  28.53830     2.006     2.099   175.282     0.182     0.102     1.035     0.151
   5   3   1   4   0.73164  16518.34  28.51595     1.986     2.055   174.997     0.182     0.102     1.034     0.150
   4   5  -2   4   0.73112  16506.58  28.47685     0.003     0.003   174.499     0.182     0.102     1.033     0.000
   2   5   2   4   0.73080  16499.28  28.45259     0.157     0.157   174.191     0.182     0.102     1.033     0.012
   7   2  -3   4   0.72894  16457.35  28.31361     2.172     2.035   172.427     0.183     0.102     1.030     0.161
   5   1  -7   4   0.72891  16456.69  28.31142     0.008     0.007   172.399     0.183     0.102     1.030     0.001
   6   2  -6   4   0.72862  16450.07  28.28954     0.464     0.426   172.122     0.183     0.102     1.030     0.034
   2   1  -7   4   0.72835  16444.03  28.26960     0.022     0.020   171.869     0.183     0.103     1.030     0.002
   4   2   3   4   0.72806  16437.47  28.24794     1.961     1.773   171.595     0.183     0.103     1.029     0.145
   0   2   6   4   0.72766  16428.42  28.21807     0.250     0.227   171.217     0.183     0.103     1.029     0.018
   2   5  -4   4   0.72694  16412.30  28.16498     0.129     0.117   170.546     0.183     0.103     1.028     0.009
   7   2  -4   4   0.72670  16406.82  28.14697     0.507     0.457   170.319     0.183     0.103     1.027     0.037
   3   2   4   4   0.72564  16382.96  28.06857     0.326     0.292   169.330     0.184     0.103     1.026     0.024
   6   3  -5   4   0.72426  16351.64  27.96598     3.617     3.263   168.039     0.184     0.103     1.024     0.261
   4   5  -1   4   0.72344  16333.20  27.90572     3.664     3.296   167.282     0.184     0.104     1.023     0.264
   1   3   5   4   0.72334  16330.97  27.89843     4.025     3.618   167.191     0.184     0.104     1.022     0.290
   0   6   0   2   0.72327  16329.30  27.89301     0.447     0.401    83.561     0.184     0.104     1.022     0.016
   3   5   1   4   0.72326  16329.07  27.89225     4.067     3.651   167.113     0.184     0.104     1.022     0.292
   4   5  -3   4   0.72094  16276.79  27.72215     2.773     2.543   164.983     0.185     0.104     1.019     0.197
   7   0  -1   2   0.72061  16269.32  27.69794     0.212     0.197    82.340     0.185     0.104     1.019     0.007
   1   5   3   4   0.72055  16268.04  27.69378     2.782     2.594   164.629     0.185     0.104     1.019     0.197
   5   3  -6   4   0.72053  16267.55  27.69220     3.381     3.154   164.609     0.185     0.104     1.019     0.239
   6   0   1   2   0.72028  16261.75  27.67340     0.273     0.256    82.187     0.185     0.104     1.018     0.010
   1   3  -6   4   0.71991  16253.58  27.64696     3.620     3.404   164.044     0.185     0.104     1.018     0.255
   3   5  -4   4   0.71860  16223.86  27.55092     3.068     3.015   162.848     0.185     0.105     1.016     0.215
   1   5  -4   4   0.71839  16219.23  27.53602     2.776     2.755   162.662     0.185     0.105     1.015     0.194
   4   2  -7   4   0.71559  16155.88  27.33249     0.872     0.917   160.136     0.186     0.105     1.012     0.060
   3   2  -7   4   0.71541  16151.89  27.31970     0.803     0.834   159.977     0.186     0.105     1.011     0.055
   1   6   0   4   0.71495  16141.40  27.28615     1.174     1.181   159.562     0.186     0.105     1.011     0.081
   1   6  -1   4   0.71464  16134.56  27.26430     0.982     0.971   159.292     0.186     0.105     1.010     0.067
   0   6   1   4   0.71462  16133.99  27.26249     0.893     0.882   159.270     0.186     0.105     1.010     0.061
   7   2  -2   4   0.71365  16112.10  27.19267     3.890     3.851   158.407     0.187     0.106     1.009     0.265
   5   2   2   4   0.71305  16098.53  27.14946     3.716     3.722   157.874     0.187     0.106     1.008     0.252
   5   4   0   4   0.71270  16090.65  27.12442     0.373     0.371   157.565     0.187     0.106     1.007     0.025
   7   1  -1   4   0.71088  16049.54  26.99405     4.018     3.926   155.961     0.187     0.106     1.005     0.270
   6   1   1   4   0.71056  16042.27  26.97106     3.591     3.538   155.679     0.188     0.106     1.004     0.241
   7   0  -6   2   0.70999  16029.54  26.93084     1.511     1.470    77.593     0.188     0.106     1.004     0.050
   1   0   6   2   0.70881  16002.84  26.84670     1.876     1.802    77.077     0.188     0.107     1.002     0.062
   7   2  -5   4   0.70740  15971.09  26.74696     4.192     4.000   152.934     0.188     0.107     1.000     0.276
   2   2   5   4   0.70631  15946.33  26.66944     3.787     3.608   151.988     0.189     0.107     0.998     0.248
   6   0  -7   2   0.70585  15936.01  26.63721     1.258     1.233    75.798     0.189     0.107     0.998     0.041
   5   4  -5   4   0.70531  15923.86  26.59927     1.398     1.397   151.133     0.189     0.107     0.997     0.091
   1   0  -7   2   0.70500  15916.87  26.57750     1.544     1.546    75.434     0.189     0.107     0.997     0.050
   0   4   5   4   0.70471  15910.21  26.55675     1.315     1.309   150.616     0.189     0.107     0.996     0.085
   7   1  -6   4   0.70068  15819.21  26.27496     2.670     2.560   147.199     0.190     0.108     0.990     0.169
   5   2  -7   4   0.69989  15801.54  26.22057     4.315     4.070   146.543     0.190     0.108     0.989     0.272
   1   1   6   4   0.69954  15793.55  26.19603     2.250     2.099   146.247     0.190     0.109     0.989     0.142
   4   5   0   4   0.69950  15792.58  26.19305     0.132     0.123   146.211     0.190     0.109     0.989     0.008
   2   2  -7   4   0.69940  15790.33  26.18616     3.971     3.686   146.128     0.191     0.109     0.989     0.250
   2   6  -1   4   0.69887  15778.39  26.14953     4.139     3.759   145.686     0.191     0.109     0.988     0.259
   1   6   1   4   0.69880  15776.80  26.14465     4.521     4.098   145.627     0.191     0.109     0.988     0.283
   1   6  -2   4   0.69795  15757.67  26.08609     4.379     4.049   144.922     0.191     0.109     0.987     0.273
   6   1  -7   4   0.69669  15729.30  25.99949     2.399     2.496   143.881     0.191     0.109     0.985     0.148
   1   1  -7   4   0.69588  15710.89  25.94347     2.338     2.438   143.209     0.191     0.109     0.984     0.144
   4   5  -4   4   0.69500  15691.05  25.88321     0.203     0.205   142.487     0.192     0.110     0.982     0.012
   6   4  -3   4   0.69472  15684.75  25.86411     3.628     3.646   142.258     0.192     0.110     0.982     0.222
   0   5   4   4   0.69463  15682.69  25.85786     0.518     0.521   142.183     0.192     0.110     0.982     0.032
   3   4   3   4   0.69410  15670.66  25.82146     3.764     3.837   141.748     0.192     0.110     0.981     0.230
   6   3   0   4   0.69180  15618.92  25.66541     0.155     0.192   139.885     0.193     0.110     0.978     0.009
