XYDATA
# File generated by Mantid, Instrument POWGEN
# The X-axis unit is: Time-of-flight, The Y-axis unit is: Counts per microAmp.hour
# Data for spectra :1
# Spectrum 1 
# Time-of-flight              Y                 E
     4934.71063       52.73742355        0.84015259
     4938.65677       54.03834684        0.84910093
     4942.60607       53.70868064        0.84624995
     4946.55852       53.45375028        0.84395939
     4950.51414       53.34820727        0.84232527
     4954.47292       54.56817581        0.84970189
     4958.43486       53.51123978        0.83953978
     4962.39998       53.84841881        0.83959660
     4966.36826       53.71195515        0.83633156
     4970.33972       54.00559143        0.83658944
     4974.31435       54.70871939        0.84013445
     4978.29217       53.63888528        0.83061467
     4982.27316       54.61347893        0.83608771
     4986.25733       54.93433884        0.83679966
     4990.24470       53.68791665        0.82622214
     4994.23525       56.35109186        0.84478846
     4998.22899       52.76979735        0.81816632
     5002.22593       53.59165596        0.82429528
     5006.22606       52.71519251        0.81780459
     5010.22939       53.11778706        0.82014677
     5014.23592       53.06762551        0.81837412
     5018.24566       53.01163301        0.81643857
     5022.25860       52.87273360        0.81415639
     5026.27475       54.61132848        0.82569957
     5030.29411       53.85347644        0.81894495
     5034.31669       54.06378179        0.81918000
     5038.34248       53.88221335        0.81660967
     5042.37150       53.95485304        0.81603524
     5046.40373       54.65483820        0.81993332
     5050.43919       53.29755431        0.80865108
     5054.47788       54.12322937        0.81308330
     5058.51979       54.54561070        0.81463201
     5062.56494       53.16973573        0.80317114
     5066.61333       54.15800736        0.80909833
     5070.66495       51.46611803        0.78858905
     5074.71981       54.78340014        0.81251120
     5078.77791       54.16516371        0.80767702
     5082.83926       53.77736904        0.80435259
     5086.90385       53.63724027        0.80269938
     5090.97170       53.71425685        0.80245853
     5095.04280       53.36368472        0.79888309
     5099.11716       55.29780880        0.81182028
     5103.19477       54.43166657        0.80491656
     5107.27564       51.94261543        0.78616753
     5111.35978       54.98979768        0.80701553
     5115.44718       53.36468854        0.79402303
     5119.53785       53.75439338        0.79517518
     5123.63180       54.66636932        0.79980831
     5127.72901       52.80226250        0.78458886
     5131.82951       54.69112182        0.79664791
     5135.93328       55.05129775        0.79853201
     5140.04033       55.24440944        0.79961418
     5144.15067       53.73348725        0.78846621
     5148.26429       53.05388770        0.78298706
     5152.38121       54.60331397        0.79299489
     5156.50142       53.99461425        0.78744791
     5160.62492       53.10679017        0.78009502
     5164.75172       53.40085964        0.78149823
     5168.88181       52.81806986        0.77665099
     5173.01522       54.84675339        0.79012228
     5177.15192       54.04425849        0.78361739
     5181.29194       55.10828100        0.79031946
     5185.43526       53.67975008        0.77943845
     5189.58190       53.94827683        0.78034516
     5193.73186       54.03233286        0.77992501
     5197.88513       53.49279496        0.77517627
     5202.04173       54.51988182        0.78166398
     5206.20165       52.34848130        0.76575444
     5210.36489       54.50789539        0.78046936
     5214.53146       53.40837630        0.77234197
     5218.70137       53.20214052        0.77039822
