PWDR PG3_45614_200K.gsa Bank 1 Mn3Ga_monoclinic  Reflection List 
   h   k   l   m   d-space       TOF       wid     Fo**2     Fc**2     Icorr      Prfo     Trans      ExtP      I100 
  15   1 -18  -4   0.27730   6260.65   7.23675     0.000     0.016     3.593     0.480    -0.286     0.392     0.000
  15  10  -6  -4   0.27729   6260.41   7.23627     0.000     0.359     3.593     0.481    -0.286     0.392     0.000
   8   9   8  -4   0.27729   6260.30   7.23605     0.000     0.037     3.593     0.481    -0.286     0.392     0.000
  14   6   3  -4   0.27728   6260.06   7.23556     0.000     0.001     3.592     0.481    -0.286     0.392     0.000
   6   7 -17  -4   0.27727   6259.93   7.23531     0.000     0.264     3.592     0.481    -0.286     0.392     0.000
   1  14   7  -4   0.27727   6259.95   7.23534     0.000     0.340     3.592     0.481    -0.286     0.392     0.000
   6   1  13  -4   0.27726   6259.55   7.23453     0.000     0.363     3.591     0.481    -0.286     0.392     0.000
  11  11   2  -4   0.27724   6259.19   7.23382     0.000     0.047     3.590     0.481    -0.286     0.392     0.000
   8   6  10  -4   0.27723   6258.95   7.23333     0.000     0.013     3.590     0.481    -0.286     0.392     0.000
  16   6 -15  -4   0.27722   6258.83   7.23308     0.000     0.204     3.589     0.481    -0.287     0.392     0.000
  14  10  -2  -4   0.27722   6258.66   7.23275     0.000     0.001     3.589     0.481    -0.287     0.392     0.000
  15   3   3  -4   0.27721   6258.48   7.23237     0.000     0.108     3.589     0.481    -0.287     0.392     0.000
  18   2 -15  -4   0.27716   6257.37   7.23015     0.000     0.344     3.586     0.481    -0.287     0.392     0.000
  17   1   0  -4   0.27715   6257.25   7.22990     0.000     0.411     3.586     0.481    -0.287     0.392     0.000
   0   7  15  -4   0.27715   6257.23   7.22986     0.000     0.016     3.586     0.481    -0.287     0.392     0.000
   7  14  -8  -4   0.27714   6256.94   7.22928     0.000     0.400     3.585     0.481    -0.287     0.392     0.000
  12  10   2  -4   0.27713   6256.78   7.22895     0.000     0.004     3.585     0.481    -0.287     0.392     0.000
   1  14  -8  -4   0.27706   6255.20   7.22577     0.000     0.400     3.581     0.481    -0.288     0.392     0.000
   9  10   6  -4   0.27706   6255.19   7.22575     0.000     0.360     3.581     0.481    -0.288     0.392     0.000
   9   9   7  -4   0.27705   6254.84   7.22504     0.000     0.327     3.580     0.481    -0.288     0.392     0.000
  10  13  -1  -4   0.27703   6254.44   7.22424     0.000     0.375     3.579     0.481    -0.289     0.392     0.000
   9  13   1  -4   0.27700   6253.76   7.22285     0.000     0.340     3.578     0.481    -0.289     0.392     0.000
   5  15   0  -4   0.27699   6253.50   7.22233     0.000     0.351     3.577     0.481    -0.289     0.392     0.000
   3   1 -18  -4   0.27696   6252.82   7.22097     0.000     0.008     3.576     0.481    -0.289     0.391     0.000
  18   6  -7  -4   0.27692   6252.05   7.21940     0.000     0.273     3.574     0.481    -0.290     0.391     0.000
  16   9  -9  -4   0.27688   6251.07   7.21742     0.000     0.155     3.572     0.481    -0.290     0.391     0.000
  17   7 -12  -4   0.27684   6250.06   7.21538     0.000     0.386     3.569     0.481    -0.290     0.391     0.000
   1   6  15  -4   0.27682   6249.60   7.21445     0.000     0.165     3.568     0.481    -0.291     0.391     0.000
  11  12   0  -4   0.27679   6249.09   7.21342     0.000     0.017     3.567     0.481    -0.291     0.391     0.000
  12  11 -12  -4   0.27675   6248.22   7.21166     0.000     0.016     3.565     0.481    -0.291     0.391     0.000
  15   6 -16  -4   0.27674   6247.92   7.21105     0.000     0.182     3.564     0.481    -0.291     0.391     0.000
  14  11  -7  -4   0.27673   6247.70   7.21060     0.000     0.043     3.564     0.481    -0.292     0.391     0.000
  17   3 -16  -4   0.27673   6247.61   7.21042     0.000     0.031     3.564     0.481    -0.292     0.391     0.000
  11  13  -5  -4   0.27673   6247.63   7.21047     0.000     0.157     3.564     0.481    -0.292     0.391     0.000
  15  10  -9  -4   0.27667   6246.21   7.20758     0.000     0.305     3.560     0.482    -0.292     0.391     0.000
   3   2  15  -4   0.27666   6245.99   7.20713     0.000     0.265     3.560     0.482    -0.292     0.391     0.000
  12   8 -16  -4   0.27664   6245.72   7.20660     0.000     0.032     3.559     0.482    -0.292     0.391     0.000
   5  15  -5  -4   0.27664   6245.62   7.20639     0.000     0.235     3.559     0.482    -0.293     0.391     0.000
   9  12 -12  -4   0.27663   6245.39   7.20593     0.000     0.390     3.559     0.482    -0.293     0.391     0.000
  12   9 -15  -4   0.27660   6244.77   7.20466     0.000     0.010     3.557     0.482    -0.293     0.391     0.000
  11   6   7  -4   0.27660   6244.72   7.20458     0.000     0.241     3.557     0.482    -0.293     0.391     0.000
   0  15   5  -4   0.27660   6244.72   7.20456     0.000     0.269     3.557     0.482    -0.293     0.391     0.000
   6  13   5  -4   0.27659   6244.57   7.20427     0.000     0.196     3.557     0.482    -0.293     0.391     0.000
  12   5 -18  -4   0.27659   6244.46   7.20404     0.000     0.058     3.556     0.482    -0.293     0.391     0.000
  11  13  -6  -4   0.27658   6244.17   7.20346     0.000     0.371     3.556     0.482    -0.293     0.391     0.000
   7   9   9  -4   0.27655   6243.60   7.20230     0.000     0.113     3.555     0.482    -0.293     0.391     0.000
  16   7 -14  -4   0.27653   6243.27   7.20162     0.000     0.016     3.554     0.482    -0.294     0.391     0.000
  19   0  -5  -2   0.27653   6243.09   7.20126     0.000     0.232     1.777     0.482    -0.294     0.391     0.000
   0  11  12  -4   0.27652   6243.03   7.20115     0.000     0.047     3.553     0.482    -0.294     0.391     0.000
   3  12 -12  -4   0.27651   6242.80   7.20067     0.000     0.391     3.553     0.482    -0.294     0.391     0.000
  19   3 -12  -4   0.27650   6242.40   7.19985     0.000     0.146     3.552     0.482    -0.294     0.391     0.000
   7  11   7  -4   0.27650   6242.40   7.19987     0.000     0.046     3.552     0.482    -0.294     0.391     0.000
  14   9   0  -4   0.27648   6242.10   7.19925     0.000     0.000     3.551     0.482    -0.294     0.391     0.000
   4   8 -16  -4   0.27644   6241.11   7.19725     0.000     0.034     3.549     0.482    -0.295     0.391     0.000
  14  11  -6  -4   0.27644   6241.03   7.19709     0.000     0.000     3.549     0.482    -0.295     0.391     0.000
   5  13   6  -4   0.27642   6240.72   7.19645     0.000     0.364     3.548     0.482    -0.295     0.391     0.000
   6   5 -18  -4   0.27642   6240.58   7.19616     0.000     0.079     3.548     0.482    -0.295     0.391     0.000
   5   7  12  -4   0.27641   6240.54   7.19609     0.000     0.372     3.548     0.482    -0.295     0.391     0.000
   3   9 -15  -4   0.27639   6239.91   7.19481     0.000     0.007     3.546     0.482    -0.295     0.391     0.000
   1   6 -16  -4   0.27638   6239.85   7.19469     0.000     0.159     3.546     0.482    -0.295     0.391     0.000
   6  10   9  -4   0.27636   6239.40   7.19378     0.000     0.342     3.545     0.482    -0.295     0.391     0.000
  17   4  -1  -4   0.27636   6239.24   7.19345     0.000     0.226     3.545     0.482    -0.295     0.391     0.000
  19   4  -9  -4   0.27631   6238.19   7.19132     0.000     0.275     3.542     0.482    -0.296     0.391     0.000
  16   4   1  -4   0.27630   6238.06   7.19104     0.000     0.293     3.542     0.482    -0.296     0.391     0.000
  13  10 -13  -4   0.27630   6238.04   7.19101     0.000     0.025     3.542     0.482    -0.296     0.391     0.000
  18   0  -2  -2   0.27628   6237.61   7.19014     0.000     0.014     1.770     0.482    -0.296     0.391     0.000
   1   3  16  -4   0.27627   6237.25   7.18939     0.000     0.021     3.540     0.482    -0.296     0.391     0.000
  14   0   5  -2   0.27626   6237.16   7.18921     0.000     0.290     1.770     0.482    -0.296     0.391     0.000
   8  11   6  -4   0.27623   6236.29   7.18745     0.000     0.000     3.538     0.482    -0.297     0.390     0.000
  16   3 -17  -4   0.27622   6236.06   7.18698     0.000     0.025     3.537     0.482    -0.297     0.390     0.000
  15   8 -14  -4   0.27618   6235.26   7.18535     0.000     0.028     3.536     0.482    -0.297     0.390     0.000
  16   0   2  -2   0.27618   6235.17   7.18518     0.000     0.032     1.768     0.482    -0.297     0.390     0.000
   2   7  14  -4   0.27613   6234.22   7.18322     0.000     0.064     3.533     0.483    -0.298     0.390     0.000
  19   2 -13  -4   0.27609   6233.28   7.18133     0.000     0.001     3.531     0.483    -0.298     0.390     0.000
  18   4 -14  -4   0.27608   6232.99   7.18073     0.000     0.011     3.530     0.483    -0.298     0.390     0.000
  16   9  -6  -4   0.27608   6232.97   7.18069     0.000     0.001     3.530     0.483    -0.298     0.390     0.000
  19   4 -10  -4   0.27605   6232.25   7.17921     0.000     0.004     3.529     0.483    -0.299     0.390     0.000
  14  11  -8  -4   0.27605   6232.26   7.17925     0.000     0.000     3.529     0.483    -0.299     0.390     0.000
   0  10  13  -4   0.27604   6231.98   7.17867     0.000     0.042     3.528     0.483    -0.299     0.390     0.000
   7   3  12  -4   0.27600   6231.20   7.17708     0.000     0.157     3.526     0.483    -0.299     0.390     0.000
  16   8  -3  -4   0.27598   6230.67   7.17599     0.000     0.266     3.525     0.483    -0.299     0.390     0.000
  19   1  -5  -4   0.27597   6230.49   7.17562     0.000     0.117     3.525     0.483    -0.299     0.390     0.000
   9  14  -4  -4   0.27596   6230.18   7.17500     0.000     0.178     3.524     0.483    -0.300     0.390     0.000
  12   2 -19  -4   0.27593   6229.65   7.17392     0.000     0.128     3.523     0.483    -0.300     0.390     0.000
   6  15  -3  -4   0.27593   6229.59   7.17379     0.000     0.008     3.523     0.483    -0.300     0.390     0.000
  18   6 -11  -4   0.27592   6229.46   7.17352     0.000     0.006     3.522     0.483    -0.300     0.390     0.000
  10   3 -19  -4   0.27592   6229.35   7.17331     0.000     0.288     3.522     0.483    -0.300     0.390     0.000
  10  13  -9  -4   0.27592   6229.33   7.17326     0.000     0.223     3.522     0.483    -0.300     0.390     0.000
  11  13  -4  -4   0.27590   6229.01   7.17261     0.000     0.028     3.521     0.483    -0.300     0.390     0.000
  10   4   9  -4   0.27590   6228.84   7.17227     0.000     0.247     3.521     0.483    -0.300     0.390     0.000
   9   3 -19  -4   0.27589   6228.67   7.17192     0.000     0.238     3.521     0.483    -0.300     0.390     0.000
   3  15   3  -4   0.27589   6228.63   7.17182     0.000     0.009     3.521     0.483    -0.300     0.390     0.000
   5  14   4  -4   0.27587   6228.18   7.17091     0.000     0.173     3.520     0.483    -0.300     0.390     0.000
  13   8   3  -4   0.27584   6227.56   7.16964     0.000     0.249     3.518     0.483    -0.301     0.390     0.000
  10   9   6  -4   0.27583   6227.39   7.16931     0.000     0.034     3.518     0.483    -0.301     0.390     0.000
   9  14  -5  -4   0.27583   6227.37   7.16926     0.000     0.026     3.518     0.483    -0.301     0.390     0.000
   1   8  14  -4   0.27583   6227.24   7.16900     0.000     0.037     3.517     0.483    -0.301     0.390     0.000
  16   5 -16  -4   0.27581   6226.93   7.16837     0.000     0.005     3.517     0.483    -0.301     0.390     0.000
   1   3 -17  -4   0.27581   6226.93   7.16837     0.000     0.018     3.517     0.483    -0.301     0.390     0.000
   6  11   8  -4   0.27579   6226.54   7.16757     0.000     0.031     3.516     0.483    -0.301     0.390     0.000
   7  13   4  -4   0.27579   6226.44   7.16736     0.000     0.025     3.516     0.483    -0.301     0.390     0.000
   7   2 -19  -4   0.27578   6226.26   7.16699     0.000     0.096     3.515     0.483    -0.301     0.390     0.000
   1  13   9  -4   0.27576   6225.79   7.16603     0.000     0.189     3.514     0.483    -0.302     0.390     0.000
  14   8 -15  -4   0.27573   6225.17   7.16476     0.000     0.033     3.513     0.483    -0.302     0.390     0.000
  18   1  -2  -4   0.27573   6225.05   7.16451     0.000     0.001     3.512     0.483    -0.302     0.390     0.000
   4  14   5  -4   0.27573   6225.05   7.16452     0.000     0.040     3.512     0.483    -0.302     0.390     0.000
  14   1   5  -4   0.27571   6224.59   7.16358     0.000     0.087     3.511     0.483    -0.302     0.390     0.000
  18   5 -13  -4   0.27570   6224.49   7.16338     0.000     0.148     3.511     0.483    -0.302     0.390     0.000
  13  11 -11  -4   0.27569   6224.19   7.16276     0.000     0.029     3.511     0.483    -0.302     0.390     0.000
  15   2 -18  -4   0.27563   6222.76   7.15983     0.000     0.362     3.507     0.483    -0.303     0.390     0.000
   9  13 -10  -4   0.27563   6222.73   7.15977     0.000     0.246     3.507     0.483    -0.303     0.390     0.000
  16   1   2  -4   0.27562   6222.62   7.15955     0.000     0.002     3.507     0.483    -0.303     0.390     0.000
  14   7 -16  -4   0.27561   6222.36   7.15902     0.000     0.034     3.506     0.483    -0.303     0.390     0.000
   9   4  10  -4   0.27560   6222.25   7.15878     0.000     0.007     3.506     0.483    -0.303     0.390     0.000
  19   4  -8  -4   0.27560   6222.14   7.15857     0.000     0.323     3.506     0.483    -0.303     0.390     0.000
   4   4  14  -4   0.27559   6221.99   7.15825     0.000     0.091     3.506     0.483    -0.303     0.390     0.000
   6   2  13  -4   0.27558   6221.67   7.15761     0.000     0.009     3.505     0.483    -0.303     0.390     0.000
  15  10  -5  -4   0.27555   6220.93   7.15609     0.000     0.001     3.503     0.484    -0.304     0.390     0.000
   6  15  -2  -4   0.27553   6220.50   7.15519     0.000     0.000     3.502     0.484    -0.304     0.389     0.000
   3  15  -6  -4   0.27551   6220.22   7.15463     0.000     0.000     3.502     0.484    -0.304     0.389     0.000
   1  13 -10  -4   0.27550   6219.88   7.15393     0.000     0.256     3.501     0.484    -0.304     0.389     0.000
   4  15   2  -4   0.27549   6219.78   7.15374     0.000     0.000     3.501     0.484    -0.304     0.389     0.000
   7   6  11  -4   0.27549   6219.65   7.15345     0.000     0.002     3.500     0.484    -0.304     0.389     0.000
  17   2   0  -4   0.27548   6219.42   7.15299     0.000     0.000     3.500     0.484    -0.305     0.389     0.000
  11  13  -7  -4   0.27545   6218.74   7.15160     0.000     0.028     3.498     0.484    -0.305     0.389     0.000
   2  11  11  -4   0.27543   6218.31   7.15072     0.000     0.017     3.497     0.484    -0.305     0.389     0.000
   1   8 -15  -4   0.27543   6218.22   7.15054     0.000     0.028     3.497     0.484    -0.305     0.389     0.000
   0   5  16  -4   0.27541   6217.81   7.14969     0.000     0.000     3.496     0.484    -0.305     0.389     0.000
   8  10 -15  -4   0.27536   6216.83   7.14768     0.000     0.080     3.494     0.484    -0.306     0.389     0.000
  13   0 -19  -2   0.27536   6216.76   7.14753     0.000     0.043     1.747     0.484    -0.306     0.389     0.000
   6  15  -4  -4   0.27536   6216.77   7.14756     0.000     0.000     3.494     0.484    -0.306     0.389     0.000
