PWDR PG3_45614_200K.gsa Bank 1 Mn3Ga_monoclinic  Reflection List 
   h   k   l   m   d-space       TOF       wid     Fo**2     Fc**2     Icorr      Prfo     Trans      ExtP      I100 
  12   3  -8   4   0.42298   9549.86  16.24416     0.144     0.152    20.424     0.315     0.154     0.598     0.080
   4   3   8   4   0.42293   9548.66  29.29880     0.291     0.305    20.413     0.315     0.154     0.598     0.162
   4   9  -6   4   0.42278   9545.29  16.91406     0.248     0.259    20.384     0.315     0.154     0.598     0.138
   2   9  -6   4   0.42277   9545.17  17.49645     0.026     0.027    20.384     0.315     0.154     0.598     0.014
  11   3 -10   4   0.42277   9545.07  17.25430     0.103     0.107    20.383     0.315     0.154     0.598     0.057
   1   3  10   4   0.42272   9543.94  34.94862     0.037     0.038    20.373     0.315     0.154     0.598     0.020
  11   0 -11   2   0.42271   9543.80  17.99506     1.223     1.271    10.186     0.315     0.154     0.598     0.339
   0   0  11   2   0.42266   9542.66  46.48448     0.574     0.594    10.181     0.315     0.154     0.598     0.159
   8   8  -3   4   0.42263   9541.88  16.02252     0.162     0.167    20.355     0.315     0.154     0.597     0.090
   5   8   3   4   0.42261   9541.52  17.78644     0.175     0.181    20.352     0.315     0.154     0.597     0.097
   9   7  -2   4   0.42239   9536.51  16.26681     2.066     2.106    20.310     0.315     0.154     0.597     1.144
   7   7   2   4   0.42238   9536.21  17.75013     2.000     2.039    20.307     0.315     0.154     0.597     1.107
   3  10  -1   4   0.42221   9532.57  15.97901     0.784     0.791    20.276     0.316     0.154     0.597     0.433
   2  10   1   4   0.42221   9532.52  16.16886     0.690     0.696    20.276     0.316     0.154     0.597     0.381
   3  10  -2   4   0.42206   9529.01  15.97800     0.434     0.435    20.246     0.316     0.154     0.597     0.240
   1  10   2   4   0.42205   9528.94  16.28574     0.460     0.461    20.245     0.316     0.154     0.597     0.254
  12   1  -2   4   0.42181   9523.35  16.75621     0.196     0.195    20.198     0.316     0.154     0.596     0.108
  10   1   2   4   0.42179   9522.94  19.22803     0.207     0.208    20.194     0.316     0.154     0.596     0.114
   2  10  -3   4   0.42179   9523.05  16.16604     0.456     0.456    20.195     0.316     0.154     0.596     0.251
   1  10  -3   4   0.42179   9523.02  16.28394     0.580     0.579    20.195     0.316     0.154     0.596     0.319
   8   8  -5   4   0.42179   9522.92  16.01706     1.086     1.084    20.194     0.316     0.154     0.596     0.598
   3   8   5   4   0.42176   9522.40  18.73613     0.875     0.877    20.190     0.316     0.154     0.596     0.481
  10   3 -11   4   0.42166   9519.98  18.39801     0.188     0.189    20.169     0.316     0.154     0.596     0.103
   1   3 -11   4   0.42162   9519.05  34.88910     0.009     0.009    20.161     0.316     0.154     0.596     0.005
   4   8  -8   4   0.42141   9514.39  18.29198     0.173     0.177    20.122     0.316     0.154     0.596     0.095
   9   4 -11   4   0.42121   9509.95  18.91646     0.159     0.163    20.084     0.316     0.154     0.595     0.087
   2   4 -11   4   0.42118   9509.23  29.55705     0.612     0.625    20.078     0.316     0.154     0.595     0.335
  11   2   0   4   0.42110   9507.38  17.63758     0.076     0.078    20.063     0.316     0.154     0.595     0.041
  11   1 -11   4   0.42073   9498.97  17.88862     0.953     0.968    19.992     0.317     0.154     0.595     0.519
   0   1  11   4   0.42068   9497.85  44.50475     1.547     1.583    19.982     0.317     0.154     0.595     0.842
   9   6  -9   4   0.42062   9496.51  17.13621     2.050     2.078    19.971     0.317     0.154     0.595     1.116
   0   6   9   4   0.42058   9495.76  23.87951     2.157     2.196    19.965     0.317     0.154     0.595     1.174
   7   8  -7   4   0.42053   9494.54  16.60902     0.212     0.215    19.954     0.317     0.154     0.594     0.115
   0   8   7   4   0.42051   9494.09  19.34652     0.518     0.526    19.951     0.317     0.154     0.594     0.282
   9   2 -12   4   0.42028   9488.99  20.34180     1.997     2.036    19.908     0.317     0.153     0.594     1.083
   3   2 -12   4   0.42026   9488.33  34.71235     1.920     1.967    19.902     0.317     0.153     0.594     1.042
   7   5 -11   4   0.42016   9486.28  20.27769     0.060     0.061    19.885     0.317     0.153     0.594     0.032
   4   5 -11   4   0.42015   9485.97  24.04200     0.023     0.023    19.883     0.317     0.153     0.594     0.012
   9   7  -7   4   0.42004   9483.54  16.25059     1.037     1.063    19.862     0.317     0.153     0.594     0.561
   2   7   7   4   0.42001   9482.83  20.96919     1.455     1.494    19.856     0.317     0.153     0.594     0.787
   5   8  -8   4   0.41974   9476.80  17.76021     0.635     0.659    19.806     0.317     0.153     0.593     0.343
   3   8  -8   4   0.41974   9476.65  18.71450     0.508     0.527    19.804     0.317     0.153     0.593     0.274
  10   6  -2   4   0.41962   9473.94  16.29751     0.088     0.092    19.782     0.318     0.153     0.593     0.047
   8   6   2   4   0.41960   9473.61  18.01727     0.049     0.051    19.779     0.318     0.153     0.593     0.026
   6   9  -1   4   0.41958   9473.13  16.05935     1.223     1.279    19.775     0.318     0.153     0.593     0.659
   5   9   1   4   0.41958   9473.03  16.49671     1.158     1.211    19.774     0.318     0.153     0.593     0.624
  11   5  -3   4   0.41934   9467.56  16.14393     2.063     2.171    19.729     0.318     0.153     0.593     1.109
   8   5   3   4   0.41931   9467.04  19.10069     1.948     2.042    19.724     0.318     0.153     0.593     1.047
   3  10   0   4   0.41893   9458.38  15.95748     2.133     2.212    19.652     0.318     0.153     0.592     1.142
   8   3 -12   4   0.41879   9455.18  21.17953     0.018     0.018    19.626     0.318     0.153     0.592     0.010
   4   3 -12   4   0.41877   9454.74  29.15721     0.443     0.455    19.622     0.318     0.153     0.592     0.237
  12   0 -10   2   0.41880   9455.46  16.80213     0.014     0.015     9.814     0.318     0.153     0.592     0.004
   2   0  10   2   0.41874   9454.19  41.95872     0.691     0.711     9.809     0.318     0.153     0.592     0.185
   3  10  -3   4   0.41847   9447.97  15.95440     2.215     2.210    19.566     0.318     0.153     0.592     1.181
   0  10   3   4   0.41846   9447.89  16.30038     2.227     2.223    19.565     0.318     0.153     0.592     1.188
   7   7  -9   4   0.41839   9446.12  17.71358     1.259     1.257    19.550     0.318     0.153     0.591     0.671
   2   7  -9   4   0.41837   9445.71  20.94511     1.718     1.726    19.547     0.318     0.153     0.591     0.915
   6   9  -5   4   0.41835   9445.33  16.05097     1.986     1.972    19.544     0.318     0.153     0.591     1.058
   1   9   5   4   0.41834   9445.01  17.61373     1.781     1.776    19.541     0.319     0.153     0.591     0.949
   8   8  -2   4   0.41789   9434.95  15.99110     0.170     0.174    19.458     0.319     0.153     0.591     0.090
   6   8   2   4   0.41788   9434.69  17.17925     0.310     0.316    19.456     0.319     0.153     0.591     0.164
   5   9  -6   4   0.41779   9432.57  16.48334     1.741     1.791    19.439     0.319     0.153     0.591     0.923
   1   9  -6   4   0.41778   9432.35  17.60858     1.629     1.677    19.437     0.319     0.153     0.591     0.863
  12   3  -3   4   0.41750   9426.20  16.20611     0.280     0.293    19.386     0.319     0.153     0.590     0.148
   9   3   3   4   0.41748   9425.63  19.66449     0.281     0.295    19.381     0.319     0.153     0.590     0.149
  12   4  -6   4   0.41734   9422.54  15.79756     0.134     0.142    19.356     0.319     0.152     0.590     0.071
   6   4   6   4   0.41730   9421.56  23.13160     0.020     0.022    19.348     0.319     0.152     0.590     0.011
  13   0  -6   2   0.41716   9418.34  15.79386     1.187     1.271     9.661     0.319     0.152     0.590     0.312
   7   0   6   2   0.41711   9417.26  24.93708     0.997     1.061     9.656     0.319     0.152     0.590     0.262
  12   1 -10   4   0.41687   9411.87  16.71786     0.206     0.223    19.268     0.320     0.152     0.589     0.108
   2   1  10   4   0.41681   9410.60  40.48790     0.079     0.084    19.258     0.320     0.152     0.589     0.041
  10   0 -12   2   0.41655   9404.57  19.27923     0.011     0.012     9.604     0.320     0.152     0.589     0.003
  10   6  -8   4   0.41656   9404.88  16.27544     0.187     0.201    19.211     0.320     0.152     0.589     0.098
   2   0 -12   2   0.41651   9403.71  41.75372     0.694     0.740     9.601     0.320     0.152     0.589     0.182
   2   6   8   4   0.41652   9404.01  23.22970     0.054     0.058    19.204     0.320     0.152     0.589     0.028
  11   5  -8   4   0.41653   9404.33  16.12429     1.053     1.132    19.207     0.320     0.152     0.589     0.551
   3   5   8   4   0.41649   9403.32  25.10416     1.101     1.181    19.199     0.320     0.152     0.589     0.576
  13   0  -7   2   0.41650   9403.51  15.78951     0.012     0.012     9.600     0.320     0.152     0.589     0.003
   6   0   7   2   0.41645   9402.32  27.53592     0.195     0.209     9.595     0.320     0.152     0.589     0.051
   8   8  -6   4   0.41627   9398.38  15.97996     0.058     0.062    19.158     0.320     0.152     0.588     0.030
  12   4  -5   4   0.41627   9398.41  15.79048     0.048     0.051    19.159     0.320     0.152     0.588     0.025
   2   8   6   4   0.41625   9397.84  19.01189     0.116     0.125    19.154     0.320     0.152     0.588     0.061
   7   4   5   4   0.41623   9397.56  21.56145     0.070     0.075    19.152     0.320     0.152     0.588     0.036
  12   2  -2   4   0.41597   9391.58  16.51036     0.075     0.083    19.103     0.320     0.152     0.588     0.039
  10   2   2   4   0.41595   9391.18  18.83752     0.224     0.246    19.100     0.320     0.152     0.588     0.117
  13   1  -6   4   0.41525   9375.25  15.72616     0.855     0.961    18.970     0.321     0.152     0.587     0.442
   7   1   6   4   0.41520   9374.18  24.63080     0.902     0.988    18.962     0.321     0.152     0.587     0.466
  12   4  -7   4   0.41507   9371.26  15.78241     1.213     1.322    18.938     0.321     0.152     0.587     0.626
   5   4   7   4   0.41502   9370.20  24.73108     0.926     0.997    18.930     0.321     0.152     0.587     0.478
  11   2 -11   4   0.41493   9368.19  17.58092     1.158     1.236    18.913     0.321     0.152     0.587     0.597
   0   2  11   4   0.41489   9367.12  39.80833     0.545     0.577    18.905     0.321     0.152     0.587     0.281
  10   5   0   4   0.41490   9367.39  17.00026     0.004     0.004    18.907     0.321     0.152     0.586     0.002
   6   8  -8   4   0.41486   9366.48  17.15306     0.226     0.239    18.900     0.321     0.152     0.586     0.116
   2   8  -8   4   0.41485   9366.20  18.99556     0.071     0.075    18.897     0.321     0.152     0.586     0.036
   8   6 -10   4   0.41474   9363.84  17.96932     0.200     0.210    18.878     0.321     0.152     0.586     0.103
   2   6 -10   4   0.41472   9363.30  23.19439     0.102     0.108    18.874     0.321     0.151     0.586     0.053
  10   1 -12   4   0.41465   9361.67  19.14461     0.366     0.382    18.861     0.321     0.151     0.586     0.188
   2   1 -12   4   0.41461   9360.82  40.30213     0.030     0.032    18.854     0.321     0.151     0.586     0.016
  13   1  -7   4   0.41460   9360.62  15.72182     2.105     2.190    18.852     0.321     0.151     0.586     1.082
   6   1   7   4   0.41455   9359.44  27.11965     1.832     1.915    18.843     0.321     0.151     0.586     0.941
  13   0  -5   2   0.41448   9357.96  15.77595     1.661     1.731     9.415     0.321     0.151     0.586     0.426
   8   0   5   2   0.41444   9357.03  22.67866     1.903     1.984     9.412     0.321     0.151     0.586     0.488
  11   4  -1   4   0.41425   9352.73  16.68051     1.666     1.743    18.789     0.322     0.151     0.586     0.853
  10   4   1   4   0.41424   9352.55  17.69681     1.858     1.942    18.787     0.322     0.151     0.586     0.951
  12   3  -9   4   0.41390   9344.74  16.17979     0.265     0.274    18.725     0.322     0.151     0.585     0.135
   3   3   9   4   0.41384   9343.55  31.17757     0.080     0.082    18.715     0.322     0.151     0.585     0.041
   4  10  -2   4   0.41387   9344.19  15.67314     0.163     0.169    18.720     0.322     0.151     0.585     0.083
   2  10   2   4   0.41387   9344.09  16.11031     0.143     0.148    18.719     0.322     0.151     0.585     0.073
   8   5 -11   4   0.41367   9339.61  19.03488     1.146     1.149    18.684     0.322     0.151     0.585     0.583
   3   5 -11   4   0.41365   9339.12  25.03617     1.534     1.533    18.680     0.322     0.151     0.585     0.781
   2  10  -4   4   0.41327   9330.72  16.10595     0.181     0.171    18.613     0.322     0.151     0.584     0.092
   9   7  -1   4   0.41274   9318.74  16.19744     0.935     0.878    18.517     0.323     0.151     0.583     0.472
   8   7   1   4   0.41274   9318.59  16.91714     1.160     1.091    18.516     0.323     0.151     0.583     0.586
  13   1  -5   4   0.41261   9315.69  15.70828     0.470     0.442    18.493     0.323     0.151     0.583     0.237
   8   1   5   4   0.41257   9314.78  22.45095     0.152     0.144    18.486     0.323     0.151     0.583     0.077
  13   0  -8   2   0.41256   9314.53  15.76270     2.107     1.980     9.242     0.323     0.151     0.583     0.531
   5   0   8   2   0.41250   9313.27  30.45245     1.940     1.857     9.237     0.323     0.151     0.583     0.488
   4  10  -1   4   0.41244   9311.80  15.66342     0.350     0.328    18.462     0.323     0.151     0.583     0.176
   3  10   1   4   0.41243   9311.74  15.91248     0.338     0.317    18.462     0.323     0.151     0.583     0.170
   4  10  -3   4   0.41205   9302.97  15.66074     0.837     0.784    18.392     0.323     0.150     0.582     0.420
   1  10   3   4   0.41204   9302.84  16.21300     0.717     0.672    18.391     0.323     0.150     0.582     0.359
