PWDR PG3_45614_200K.gsa Bank 1 Manganese oxide  Reflection List 
   h   k   l   m   d-space       TOF       wid     Fo**2     Fc**2     Icorr      Prfo     Trans      ExtP      I100 
   7  27   1   8   0.31708   7158.72   8.75886     0.000     0.319    -3.049     0.420    -0.018     0.448    -0.000
  14  16   2   8   0.31704   7157.77   8.75750     0.000     0.301    -3.047     0.420    -0.018     0.448    -0.000
  10   2  11   8   0.31694   7155.62   8.75442     0.000     0.621    -3.043     0.420    -0.018     0.448    -0.000
   3  29   2   8   0.31686   7153.71   8.75167     0.000     0.425    -3.040     0.421    -0.018     0.448    -0.000
   2  14  12   8   0.31680   7152.50   8.74994     0.000     0.214    -3.038     0.421    -0.019     0.448    -0.000
  10  24   0   4   0.31680   7152.48   8.74991     0.000     3.260    -1.519     0.421    -0.019     0.448    -0.000
   3  17  11   8   0.31680   7152.35   8.74973     0.000     2.512    -3.038     0.421    -0.019     0.448    -0.000
  13  19   0   4   0.31672   7150.53   8.74712     0.000     0.424    -1.517     0.421    -0.019     0.448    -0.000
  15  13   2   8   0.31640   7143.43   8.73692     0.000     0.298    -3.023     0.421    -0.020     0.447    -0.000
   2  24   8   8   0.31639   7143.12   8.73647     0.000     3.409    -3.022     0.421    -0.020     0.447    -0.000
  10  14   9   8   0.31638   7142.89   8.73614     0.000     0.582    -3.022     0.421    -0.021     0.447    -0.000
  16   4   4   8   0.31632   7141.58   8.73426     0.000     0.177    -3.020     0.421    -0.021     0.447    -0.000
  12  18   5   8   0.31619   7138.71   8.73012     0.000     0.179    -3.015     0.421    -0.021     0.447    -0.000
  12  20   3   8   0.31611   7136.84   8.72743     0.000     0.517    -3.012     0.422    -0.022     0.447    -0.000
   6  10  12   8   0.31610   7136.71   8.72724     0.000     0.214    -3.011     0.422    -0.022     0.447    -0.000
  13  17   4   8   0.31609   7136.36   8.72674     0.000     0.124    -3.011     0.422    -0.022     0.447    -0.000
  10  24   1   8   0.31596   7133.55   8.72268     0.000     0.317    -3.006     0.422    -0.022     0.447    -0.000
   7  13  11   8   0.31592   7132.63   8.72136     0.000     2.489    -3.004     0.422    -0.022     0.447    -0.000
  13  19   1   8   0.31588   7131.62   8.71989     0.000     2.516    -3.003     0.422    -0.023     0.447    -0.000
   8  24   5   8   0.31581   7130.06   8.71765     0.000     0.000    -3.000     0.422    -0.023     0.446    -0.000
   9  13  10   8   0.31578   7129.45   8.71677     0.000     1.769    -2.999     0.422    -0.023     0.446    -0.000
  11  21   4   8   0.31572   7127.98   8.71465     0.000     2.864    -2.997     0.422    -0.023     0.446    -0.000
   8  26   2   8   0.31566   7126.62   8.71267     0.000     2.064    -2.994     0.422    -0.024     0.446    -0.000
   6  20   9   8   0.31565   7126.38   8.71232     0.000     1.778    -2.994     0.422    -0.024     0.446    -0.000
   0  18  11   4   0.31557   7124.76   8.70998     0.000     0.187    -1.496     0.422    -0.024     0.446    -0.000
   8   4  12   8   0.31550   7122.98   8.70740     0.000     0.213    -2.988     0.422    -0.024     0.446    -0.000
  12  12   8   8   0.31547   7122.30   8.70642     0.000     0.744    -2.987     0.422    -0.024     0.446    -0.000
   4  26   6   8   0.31545   7121.99   8.70596     0.000     2.105    -2.987     0.422    -0.025     0.446    -0.000
   7  25   5   8   0.31543   7121.48   8.70522     0.000     2.070    -2.986     0.422    -0.025     0.446    -0.000
  12   8   9   8   0.31542   7121.29   8.70496     0.000     0.578    -2.985     0.422    -0.025     0.446    -0.000
   7  21   8   8   0.31541   7121.03   8.70458     0.000     2.942    -2.985     0.422    -0.025     0.446    -0.000
   7  19   9   8   0.31536   7120.02   8.70312     0.000     1.772    -2.983     0.422    -0.025     0.446    -0.000
   6  28   0   4   0.31536   7119.96   8.70303     0.000     0.120    -1.492     0.422    -0.025     0.446    -0.000
   9  25   2   8   0.31529   7118.31   8.70063     0.000     2.054    -2.980     0.423    -0.025     0.446    -0.000
  15   5   6   8   0.31515   7115.25   8.69620     0.000     1.681    -2.975     0.423    -0.026     0.445    -0.000
   0  10  13   4   0.31512   7114.44   8.69501     0.000     2.851    -1.487     0.423    -0.026     0.445    -0.000
  11  17   7   8   0.31505   7112.94   8.69283     0.000     1.938    -2.971     0.423    -0.026     0.445    -0.000
   6  22   8   8   0.31499   7111.51   8.69075     0.000     0.184    -2.969     0.423    -0.027     0.445    -0.000
  11   7  10   8   0.31492   7109.92   8.68845     0.000     1.753    -2.966     0.423    -0.027     0.445    -0.000
  15  11   4   8   0.31488   7108.99   8.68708     0.000     0.122    -2.965     0.423    -0.027     0.445    -0.000
  16  10   0   4   0.31483   7107.89   8.68548     0.000     0.415    -1.482     0.423    -0.027     0.445    -0.000
  10   4  11   8   0.31482   7107.73   8.68525     0.000     2.458    -2.963     0.423    -0.027     0.445    -0.000
   9  23   5   8   0.31474   7105.89   8.68258     0.000     2.053    -2.960     0.423    -0.028     0.445    -0.000
   0  30   0   2   0.31474   7105.81   8.68246     0.000     3.413    -0.740     0.423    -0.028     0.445    -0.000
   5   5  13   8   0.31458   7102.29   8.67732     0.000     2.834    -2.954     0.424    -0.028     0.445    -0.000
   7  27   2   8   0.31458   7102.23   8.67724     0.000     3.178    -2.954     0.424    -0.028     0.445    -0.000
   6  28   1   8   0.31453   7101.29   8.67586     0.000     3.634    -2.952     0.424    -0.029     0.445    -0.000
   5  21   9   8   0.31448   7100.05   8.67406     0.000     0.180    -2.950     0.424    -0.029     0.445    -0.000
  15   9   5   8   0.31444   7099.17   8.67278     0.000     0.176    -2.949     0.424    -0.029     0.444    -0.000
   8  20   8   8   0.31439   7097.92   8.67095     0.000     0.182    -2.946     0.424    -0.029     0.444    -0.000
   0  28   5   4   0.31438   7097.85   8.67084     0.000     0.520    -1.473     0.424    -0.029     0.444    -0.000
   1  27   6   8   0.31437   7097.64   8.67054     0.000     2.935    -2.946     0.424    -0.029     0.444    -0.000
  17   1   0   4   0.31412   7091.91   8.66215     0.000     2.030    -1.468     0.424    -0.031     0.444    -0.000
  16  10   1   8   0.31400   7089.30   8.65834     0.000     2.463    -2.932     0.424    -0.031     0.444    -0.000
   0  30   1   4   0.31391   7087.24   8.65532     0.000     0.492    -1.464     0.424    -0.031     0.444    -0.000
  11  15   8   8   0.31386   7086.11   8.65366     0.000     3.312    -2.927     0.425    -0.032     0.444    -0.000
   9   9  11   8   0.31383   7085.45   8.65269     0.000     0.183    -2.926     0.425    -0.032     0.444    -0.000
  16   8   3   8   0.31370   7082.39   8.64819     0.000     0.509    -2.921     0.425    -0.032     0.443    -0.000
   8  18   9   8   0.31365   7081.24   8.64651     0.000     0.179    -2.919     0.425    -0.033     0.443    -0.000
   6  26   5   8   0.31361   7080.49   8.64541     0.000     0.510    -2.918     0.425    -0.033     0.443    -0.000
  11  23   0   4   0.31354   7078.81   8.64294     0.000     0.117    -1.457     0.425    -0.033     0.443    -0.000
   3   9  13   8   0.31353   7078.62   8.64266     0.000     0.000    -2.915     0.425    -0.033     0.443    -0.000
  10  24   2   8   0.31349   7077.64   8.64121     0.000     3.141    -2.913     0.425    -0.033     0.443    -0.000
   0  26   7   4   0.31346   7077.08   8.64039     0.000     1.621    -1.456     0.425    -0.034     0.443    -0.000
  14   8   7   8   0.31345   7076.70   8.63983     0.000     1.903    -2.911     0.425    -0.034     0.443    -0.000
  13  19   2   8   0.31340   7075.75   8.63843     0.000     0.408    -2.910     0.425    -0.034     0.443    -0.000
   2  18  11   8   0.31340   7075.56   8.63815     0.000     0.000    -2.909     0.425    -0.034     0.443    -0.000
   1  15  12   8   0.31336   7074.74   8.63694     0.000     3.094    -2.908     0.425    -0.034     0.443    -0.000
  17   1   1   8   0.31330   7073.45   8.63504     0.000     1.562    -2.906     0.425    -0.034     0.443    -0.000
   6  18  10   8   0.31326   7072.45   8.63357     0.000     0.773    -2.904     0.425    -0.034     0.443    -0.000
  11  19   6   8   0.31320   7071.22   8.63175     0.000     2.053    -2.902     0.425    -0.035     0.443    -0.000
   5  23   8   8   0.31314   7069.74   8.62957     0.000     0.588    -2.900     0.426    -0.035     0.443    -0.000
   4  28   4   8   0.31309   7068.60   8.62788     0.000     0.162    -2.898     0.426    -0.035     0.443    -0.000
   2  10  13   8   0.31295   7065.45   8.62323     0.000     0.646    -2.893     0.426    -0.036     0.442    -0.000
  14  16   3   8   0.31290   7064.38   8.62166     0.000     2.757    -2.891     0.426    -0.036     0.442    -0.000
  13   9   8   8   0.31284   7063.12   8.61979     0.000     3.274    -2.889     0.426    -0.036     0.442    -0.000
  16   6   4   8   0.31283   7062.75   8.61924     0.000     2.771    -2.888     0.426    -0.036     0.442    -0.000
   5  19  10   8   0.31280   7062.17   8.61839     0.000     0.805    -2.888     0.426    -0.037     0.442    -0.000
  13   1   9   8   0.31280   7062.14   8.61834     0.000     1.720    -2.887     0.426    -0.037     0.442    -0.000
  17   3   0   4   0.31274   7060.71   8.61623     0.000     3.113    -1.443     0.426    -0.037     0.442    -0.000
   3  29   3   8   0.31273   7060.47   8.61587     0.000     2.426    -2.885     0.426    -0.037     0.442    -0.000
  11  23   1   8   0.31273   7060.46   8.61586     0.000     3.559    -2.885     0.426    -0.037     0.442    -0.000
   4   8  13   8   0.31269   7059.73   8.61477     0.000     0.646    -2.884     0.426    -0.037     0.442    -0.000
   2  30   0   4   0.31257   7057.00   8.61073     0.000     0.646    -1.440     0.426    -0.038     0.442    -0.000
   7  23   7   8   0.31243   7053.70   8.60584     0.000     3.207    -2.874     0.426    -0.038     0.442    -0.000
   7   9  12   8   0.31235   7051.86   8.60310     0.000     3.058    -2.871     0.427    -0.039     0.442    -0.000
   7  17  10   8   0.31230   7050.76   8.60147     0.000     0.801    -2.869     0.427    -0.039     0.441    -0.000
  15  13   3   8   0.31229   7050.59   8.60122     0.000     2.738    -2.869     0.427    -0.039     0.441    -0.000
   6   2  13   8   0.31227   7050.23   8.60068     0.000     0.644    -2.868     0.427    -0.039     0.441    -0.000
  14   0   8   4   0.31228   7050.29   8.60077     0.000     2.838    -1.434     0.427    -0.039     0.441    -0.000
  10  22   5   8   0.31226   7049.96   8.60028     0.000     0.503    -2.868     0.427    -0.039     0.441    -0.000
   1  23   9   8   0.31223   7049.21   8.59917     0.000     2.560    -2.866     0.427    -0.039     0.441    -0.000
   2  28   5   8   0.31223   7049.20   8.59915     0.000     3.596    -2.866     0.427    -0.039     0.441    -0.000
   8  12  11   8   0.31213   7046.98   8.59585     0.000     0.000    -2.863     0.427    -0.040     0.441    -0.000
   8  22   7   8   0.31211   7046.59   8.59527     0.000     3.198    -2.862     0.427    -0.040     0.441    -0.000
   6  28   2   8   0.31209   7046.13   8.59458     0.000     0.115    -2.861     0.427    -0.040     0.441    -0.000
   8   6  12   8   0.31203   7044.75   8.59254     0.000     3.047    -2.859     0.427    -0.040     0.441    -0.000
   9  19   8   8   0.31196   7043.12   8.59011     0.000     0.580    -2.857     0.427    -0.041     0.441    -0.000
   1  21  10   8   0.31194   7042.68   8.58945     0.000     3.005    -2.856     0.427    -0.041     0.441    -0.000
  17   3   1   8   0.31193   7042.50   8.58918     0.000     0.304    -2.855     0.427    -0.041     0.441    -0.000
   4  22   9   8   0.31191   7042.11   8.58860     0.000     3.267    -2.855     0.427    -0.041     0.441    -0.000
   2  30   1   8   0.31177   7038.81   8.58369     0.000     0.000    -2.850     0.427    -0.041     0.441    -0.000
  14   2   8   8   0.31160   7034.91   8.57786     0.000     0.179    -2.843     0.428    -0.042     0.440    -0.000
   8  26   3   8   0.31157   7034.43   8.57714     0.000     1.531    -2.842     0.428    -0.042     0.440    -0.000
  16  10   2   8   0.31157   7034.42   8.57713     0.000     0.399    -2.842     0.428    -0.042     0.440    -0.000
   0  30   2   4   0.31148   7032.41   8.57413     0.000     3.289    -1.420     0.428    -0.043     0.440    -0.000
   5  29   0   4   0.31145   7031.68   8.57304     0.000     0.184    -1.419     0.428    -0.043     0.440    -0.000
  13   3   9   8   0.31144   7031.33   8.57252     0.000     0.175    -2.837     0.428    -0.043     0.440    -0.000
  10   6  11   8   0.31138   7030.00   8.57052     0.000     0.000    -2.835     0.428    -0.043     0.440    -0.000
   1  29   4   8   0.31135   7029.45   8.56971     0.000     0.280    -2.834     0.428    -0.043     0.440    -0.000
   6  24   7   8   0.31134   7029.11   8.56919     0.000     0.310    -2.834     0.428    -0.044     0.440    -0.000
   2  26   7   8   0.31133   7028.86   8.56881     0.000     0.518    -2.833     0.428    -0.044     0.440    -0.000
   9  25   3   8   0.31122   7026.44   8.56519     0.000     1.523    -2.830     0.428    -0.044     0.440    -0.000
  16   2   5   8   0.31104   7022.44   8.55919     0.000     1.967    -2.823     0.428    -0.045     0.440    -0.000
  15   7   6   8   0.31102   7021.99   8.55852     0.000     2.005    -2.822     0.428    -0.045     0.440    -0.000
  12   0  10   4   0.31099   7021.33   8.55752     0.000     0.762    -1.411     0.428    -0.045     0.440    -0.000
   1  11  13   8   0.31097   7020.73   8.55663     0.000     2.433    -2.820     0.428    -0.045     0.440    -0.000
   4  20  10   8   0.31095   7020.32   8.55602     0.000     0.190    -2.820     0.428    -0.045     0.440    -0.000
  17   1   2   8   0.31089   7018.93   8.55393     0.000     1.960    -2.817     0.429    -0.046     0.439    -0.000
  13  15   6   8   0.31083   7017.74   8.55214     0.000     2.818    -2.816     0.429    -0.046     0.439    -0.000
   5  29   1   8   0.31066   7013.69   8.54605     0.000     3.020    -2.809     0.429    -0.047     0.439    -0.000
   9  17   9   8   0.31056   7011.60   8.54290     0.000     3.216    -2.806     0.429    -0.047     0.439    -0.000
